Case ID,Data Category,Data Type,file_ids,file_names,num_file_id,num_files
TCGA-06-0152normal,Simple Nucleotide Variation,Masked Somatic Mutation,"c3c62150-6ee9-4ebd-b86b-9acce8d00999,1c129614-48ae-4bb6-904e-0ac64b39ea4a,c6f474a2-2efd-4097-aaa8-86cf9becf5c4","033b6245-08a0-4316-9597-88a5083f602c.wxs.aliquot_ensemble_masked.maf,30adffcb-5dfc-4e2c-8032-cb2ef4a583cb.wxs.aliquot_ensemble_masked.maf,7a4f05cb-0f7a-405f-8bbf-e86e01b5e9a0.wxs.aliquot_ensemble_masked.maf",3,3
TCGA-06-0154normal,Copy Number Variation,Gene Level Copy Number,"90a86bb5-9abd-4ec8-ae58-d0e8f6479bb1,d1aa3e89-04e2-44f3-a43b-e35435da0fe1,b8c58324-1c57-4e02-8737-973a30650c8f","TCGA-GBM.3337e4b0-0bb5-4a5c-95cb-3565a1a21227.gene_level_copy_number.v36.tsv,TCGA-GBM.d7d01652-8dbe-426f-9d4d-d06fd1374aef.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.d7d01652-8dbe-426f-9d4d-d06fd1374aef.gene_level_copy_number.v36.tsv",3,3
TCGA-06-0154normal,Simple Nucleotide Variation,Masked Somatic Mutation,a49f969a-d956-42fb-b61e-299f64000dbb,424c6de0-1f3a-410e-90e1-386f3622ee48.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0155normal,Copy Number Variation,Gene Level Copy Number,"6abd21bf-5199-420f-80fd-fd317dfba644,f502f8dd-eaaa-40bd-a478-9eaae37425c6","TCGA-GBM.7f46f89d-ba31-4338-92a1-a3f92720a99f.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.7f46f89d-ba31-4338-92a1-a3f92720a99f.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0155normal,Simple Nucleotide Variation,Masked Somatic Mutation,bf03b827-8f2e-4e3b-a8e9-c39c549ae2a7,875e0b56-4274-4ce8-b792-ff4289b9f191.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0157normal,Copy Number Variation,Gene Level Copy Number,"d7d4125c-d7cb-4fce-ac86-b758f8e4aefc,3488654c-ee32-484b-b7d6-aa6ac6255d99","TCGA-GBM.d6b84a8d-fc45-40a8-97e2-0ed74eb77b01.gene_level_copy_number.v36.tsv,TCGA-GBM.d6b84a8d-fc45-40a8-97e2-0ed74eb77b01.ascat3.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0157normal,Simple Nucleotide Variation,Masked Somatic Mutation,2242451e-9382-43ad-916d-1ed9690e4130,4048e8ff-3346-424d-b094-12a7471a8b52.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0158normal,Copy Number Variation,Gene Level Copy Number,"3dd2c1e6-5b79-48d0-9e5b-becfb740c106,0ff2efa9-7a03-45a7-8049-c1e8a5a47ff7","TCGA-GBM.0fc145ab-da64-4ea3-af67-63f84a7f5359.gene_level_copy_number.v36.tsv,TCGA-GBM.0fc145ab-da64-4ea3-af67-63f84a7f5359.ascat3.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0158normal,Simple Nucleotide Variation,Masked Somatic Mutation,b77d6cc4-83b0-4292-9e17-3b93be126eed,401a5237-39f0-4dd2-9c7f-f9c7e0e24aea.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0165normal,Copy Number Variation,Gene Level Copy Number,"97cd9141-0e75-4fe4-a260-254a62d71f5a,a83ae53d-dd5c-47cd-a704-40dd8103c06b","TCGA-GBM.f6c4d539-181a-4e55-9eac-50167df41c6d.gene_level_copy_number.v36.tsv,TCGA-GBM.f6c4d539-181a-4e55-9eac-50167df41c6d.ascat3.gene_level_copy_number.v36.tsv",2,2
